region_agg,year,crop,value
BRA,2005,AGOFRS,39590.59330114123
BRA,2005,CL,67096.76517709231
BRA,2005,CLDEGS,2532.8498301447717
BRA,2005,CROP_FLW,12445.273728167984
BRA,2005,C_BIR,635.4035478523718
BRA,2005,C_BRF,5988.55806824655
BRA,2005,FRS,442543.83636601537
BRA,2005,GL,102507.70610093321
BRA,2005,GROIR,140.26785365717183
BRA,2005,GRORF,16172.89341318194
BRA,2005,MNGFRS,130602.55436915992
BRA,2005,MNGPAS,61627.03567656591
BRA,2005,NRMFRS,442543.83636601537
BRA,2005,OL,31768.44712600094
BRA,2005,OSDIR,180.6257544114455
BRA,2005,OSDRF,26217.617748783086
BRA,2005,OTH_AIR,670.8167392661409
BRA,2005,OTH_ARF,10395.608516412809
BRA,2005,PAS,186629.30674907236
BRA,2005,PDRIR,1355.782750748807
BRA,2005,PDRRF,2792.328845334242
BRA,2005,PRMFRS,413330.11042002524
BRA,2005,PRMGL,99415.97642233167
BRA,2005,RAN,125002.27107250645
BRA,2005,SECFRS,29213.725945990805
BRA,2005,SECGL,3091.729678601553
BRA,2005,SL,1751.642635654734
BRA,2005,UMNFRS,311941.28199685656
BRA,2005,WHTIR,7.713061880748666
BRA,2005,WHTRF,2539.1488773170167
CAN,2005,AGOFRS,93.17211244451838
CAN,2005,CL,44091.68870721052
CAN,2005,CLDEGS,878.3440677845985
CAN,2005,CROP_FLW,4567.803878401653
CAN,2005,C_BRF,22.990078745310754
CAN,2005,FRS,534743.6538188965
CAN,2005,GL,264163.9773310047
CAN,2005,GROIR,226.0875017334592
CAN,2005,GRORF,11212.40085824038
CAN,2005,MNGFRS,115476.8766947095
CAN,2005,MNGPAS,1298.3005617783747
CAN,2005,NRMFRS,534743.6538188965
CAN,2005,OL,224194.56081957414
CAN,2005,OSDIR,46.75293405578923
CAN,2005,OSDRF,12355.389060533678
CAN,2005,OTH_AIR,92.6892919228563
CAN,2005,OTH_ARF,4064.8832713544634
CAN,2005,PAS,15097.569720319161
CAN,2005,PRMFRS,466736.49126176606
CAN,2005,PRMGL,263364.2360991035
CAN,2005,RAN,13799.269158540788
CAN,2005,SECFRS,68007.16255713039
CAN,2005,SECGL,799.7412319010773
CAN,2005,SL,849.336469794179
CAN,2005,UMNFRS,419266.7771241868
CAN,2005,WHTIR,140.65598722815201
CAN,2005,WHTRF,15929.83972339643
CHN,2005,AGOFRS,24577.820539561148
CHN,2005,CL,103971.276012704
CHN,2005,CLDEGS,44792.061735530275
CHN,2005,CROP_FLW,15597.488101048515
CHN,2005,C_BIR,176.20954359134612
CHN,2005,C_BRF,1034.6885598599874
CHN,2005,FRS,196728.5611804287
CHN,2005,GL,197680.0760195777
CHN,2005,GROIR,11496.472773023763
CHN,2005,GRORF,15523.472288267822
CHN,2005,MNGFRS,147791.97080045516
CHN,2005,MNGPAS,113114.52172203506
CHN,2005,NRMFRS,196728.5611804287
CHN,2005,OL,29292.52063485611
CHN,2005,OSDIR,5144.319573369712
CHN,2005,OSDRF,17969.658912590792
CHN,2005,OTH_AIR,4523.077881302177
CHN,2005,OTH_ARF,23414.24901805803
CHN,2005,PAS,371015.9934145064
CHN,2005,PDRIR,10953.88220930026
CHN,2005,PDRRF,2657.690360015121
CHN,2005,PRMFRS,101268.89283330571
CHN,2005,PRMGL,172229.43295447307
CHN,2005,RAN,257901.4716924711
CHN,2005,SECFRS,95459.66834712306
CHN,2005,SECGL,25450.64306510466
CHN,2005,SL,9365.435923604366
CHN,2005,UMNFRS,48936.59037997357
CHN,2005,WHTIR,7011.2518816906695
CHN,2005,WHTRF,4066.3030116343607
CIS,2005,AGOFRS,18025.788044596302
CIS,2005,CL,164834.77474540778
CIS,2005,CLDEGS,21686.187075678827
CIS,2005,CROP_FLW,16845.312495614733
CIS,2005,C_BIR,108.38160436975767
CIS,2005,C_BRF,2369.101413326379
CIS,2005,FRS,865386.8736618456
CIS,2005,GL,621742.2567430326
CIS,2005,GROIR,3702.570631679071
CIS,2005,GRORF,51831.200591027125
CIS,2005,MNGFRS,229593.34385931035
CIS,2005,MNGPAS,52195.253585983526
CIS,2005,NRMFRS,865386.8736618455
CIS,2005,OL,170790.26711533923
CIS,2005,OSDIR,722.381987519666
CIS,2005,OSDRF,21395.559970313137
CIS,2005,OTH_AIR,1137.9049817293248
CIS,2005,OTH_ARF,8114.046963092782
CIS,2005,PAS,355530.063963635
CIS,2005,PDRIR,412.2877559600218
CIS,2005,PDRRF,125.96956391150131
CIS,2005,PRMFRS,414128.5639027155
CIS,2005,PRMGL,580642.6389532166
CIS,2005,RAN,303334.81037765153
CIS,2005,SECFRS,451258.30975912994
CIS,2005,SECGL,41099.617789816
CIS,2005,SL,4449.937282523053
CIS,2005,UMNFRS,635793.5298025347
CIS,2005,WHTIR,3623.418368257826
CIS,2005,WHTRF,71291.95091422125
IND,2005,AGOFRS,67180.24469462743
IND,2005,CL,135942.38053307924
IND,2005,CLDEGS,60870.72580110925
IND,2005,CROP_FLW,24154.806809024965
IND,2005,C_BIR,2869.527636052392
IND,2005,C_BRF,410.98450423729116
IND,2005,FRS,26370.853275054687
IND,2005,GL,92991.6738004851
IND,2005,GROIR,2647.4962324271664
IND,2005,GRORF,24100.26000305646
IND,2005,MNGFRS,22535.175128813218
IND,2005,MNGPAS,6233.928323920754
IND,2005,NRMFRS,26370.853275054684
IND,2005,OL,22776.089648384517
IND,2005,OSDIR,7741.429403544598
IND,2005,OSDRF,24267.620300113602
IND,2005,OTH_AIR,4717.414150831772
IND,2005,OTH_ARF,26712.80609293896
IND,2005,PAS,9665.67612034962
IND,2005,PDRIR,12500.0912252533
IND,2005,PDRRF,13659.680514347834
IND,2005,PRMFRS,13855.222751453897
IND,2005,PRMGL,84391.89964681386
IND,2005,RAN,3431.7477964288646
IND,2005,SECFRS,12515.63052360079
IND,2005,SECGL,8599.774153671211
IND,2005,SL,2562.032640007982
IND,2005,UMNFRS,3835.6781462414665
IND,2005,WHTIR,13620.246842633656
IND,2005,WHTRF,2694.8236276421926
JPN,2005,AGOFRS,2257.085798774218
JPN,2005,CL,3985.140896103734
JPN,2005,CLDEGS,540.3078153364269
JPN,2005,C_BIR,52.86829993855384
JPN,2005,C_BRF,71.06193896873184
JPN,2005,FRS,26951.51680568617
JPN,2005,GL,7235.86315045729
JPN,2005,GROIR,81.15444928655904
JPN,2005,GRORF,276.83507224887734
JPN,2005,MNGFRS,22088.11868086292
JPN,2005,MNGPAS,280.60455960622915
JPN,2005,NRMFRS,26951.51680568617
JPN,2005,OL,25611.97598660187
JPN,2005,OSDRF,200.641443939208
JPN,2005,OTH_AIR,224.51676023735044
JPN,2005,OTH_ARF,842.5602782459383
JPN,2005,PAS,359.86055528343616
JPN,2005,PDRIR,1811.0117016899092
JPN,2005,PDRRF,126.528046067688
JPN,2005,PRMFRS,4029.722525738688
JPN,2005,PRMGL,6802.571362214831
JPN,2005,RAN,79.25599567720695
JPN,2005,SECFRS,22921.794279947488
JPN,2005,SECGL,433.2917882424626
JPN,2005,SL,2422.717071225147
JPN,2005,UMNFRS,4863.39812482325
JPN,2005,WHTIR,87.12938750162255
JPN,2005,WHTRF,210.83351797929495
TUR,2005,AGOFRS,3856.4529166358325
TUR,2005,CL,18743.307015790924
TUR,2005,CLDEGS,8322.096514980643
TUR,2005,CROP_FLW,4136.649023800974
TUR,2005,C_BIR,189.76486584131985
TUR,2005,C_BRF,118.34196660394733
TUR,2005,FRS,2174.106193575264
TUR,2005,GL,32212.880079808616
TUR,2005,GROIR,266.39932519345865
TUR,2005,GRORF,4014.239487809373
TUR,2005,MNGFRS,1966.3369489587762
TUR,2005,MNGPAS,7085.250685717676
TUR,2005,NRMFRS,2174.106193575264
TUR,2005,OL,9725.077199297128
TUR,2005,OSDIR,385.95374100314245
TUR,2005,OSDRF,1354.4397591994332
TUR,2005,OTH_AIR,660.1136995458916
TUR,2005,OTH_ARF,3216.122227536159
TUR,2005,PAS,12875.343563844264
TUR,2005,PDRIR,76.38071021254979
TUR,2005,PDRRF,2.1011941272661456
TUR,2005,PRMFRS,2038.6567034002437
TUR,2005,PRMGL,25609.27521005762
TUR,2005,RAN,5790.09287812659
TUR,2005,SECFRS,135.44949017502083
TUR,2005,SECGL,6603.6048697509705
TUR,2005,SL,539.8030720273971
TUR,2005,UMNFRS,207.76924461648838
TUR,2005,WHTIR,971.4765593199129
TUR,2005,WHTRF,7487.973479398473
USA,2005,AGOFRS,7877.662063800247
USA,2005,CL,151733.0001306431
USA,2005,CLDEGS,5093.3621618477055
USA,2005,CROP_FLW,6144.702321690876
USA,2005,C_BIR,733.7238076423658
USA,2005,C_BRF,633.1481804277627
USA,2005,FRS,272445.59155020013
USA,2005,GL,197918.96242585516
USA,2005,GROIR,9323.946916861372
USA,2005,GRORF,46368.16105202428
USA,2005,MNGFRS,167501.2011343051
USA,2005,MNGPAS,44729.393886216065
USA,2005,NRMFRS,272445.59155020013
USA,2005,OL,101371.12197932499
USA,2005,OSDIR,5208.723459863024
USA,2005,OSDRF,52603.287201099396
USA,2005,OTH_AIR,2739.1569552035176
USA,2005,OTH_ARF,3419.630550852328
USA,2005,PAS,242125.3736266199
USA,2005,PDRIR,2053.7918735790618
USA,2005,PDRRF,99.45562244129542
USA,2005,PRMFRS,129283.63932375684
USA,2005,PRMGL,166617.37429837228
USA,2005,RAN,197395.9797404039
USA,2005,SECFRS,143161.95222644327
USA,2005,SECGL,31301.58812748297
USA,2005,SL,13316.187270022441
USA,2005,UMNFRS,104944.39041589518
USA,2005,WHTIR,1898.9653463568036
USA,2005,WHTRF,26651.009164291856
XAF,2005,AGOFRS,102554.40043982469
XAF,2005,CL,178211.5487018245
XAF,2005,CLDEGS,47209.14439692875
XAF,2005,CROP_FLW,23666.6889811601
XAF,2005,C_BIR,326.5870908352118
XAF,2005,C_BRF,919.6167935596789
XAF,2005,FRS,402867.24769220577
XAF,2005,GL,854189.6257409296
XAF,2005,GROIR,1777.6097917733796
XAF,2005,GRORF,94087.0477081061
XAF,2005,MNGFRS,204288.34662771225
XAF,2005,MNGPAS,258515.1816104799
XAF,2005,NRMFRS,402867.24769220577
XAF,2005,OL,93906.90082652614
XAF,2005,OSDIR,952.9039561485887
XAF,2005,OSDRF,28738.024324864433
XAF,2005,OTH_AIR,1205.5879491047115
XAF,2005,OTH_ARF,38494.20989968319
XAF,2005,PAS,739798.2976555342
XAF,2005,PDRIR,1735.5114053604816
XAF,2005,PDRRF,6126.722636282788
XAF,2005,PRMFRS,351751.6263929444
XAF,2005,PRMGL,514020.99275198946
XAF,2005,RAN,481283.11604505434
XAF,2005,SECFRS,51115.6212992613
XAF,2005,SECGL,340168.6329889401
XAF,2005,SL,4959.26318187664
XAF,2005,UMNFRS,198578.90106449346
XAF,2005,WHTIR,616.6224259054587
XAF,2005,WHTRF,3231.1047202004743
XE25,2005,AGOFRS,17284.79920109167
XE25,2005,CL,83689.98935530955
XE25,2005,CLDEGS,13688.335366093215
XE25,2005,CROP_FLW,7362.36217681444
XE25,2005,C_BIR,417.88610635291644
XE25,2005,C_BRF,2066.9453300250725
XE25,2005,FRS,93533.09831141423
XE25,2005,GL,104802.53807846621
XE25,2005,GROIR,2844.0515461934306
XE25,2005,GRORF,29690.218223496606
XE25,2005,MNGFRS,75026.03140547285
XE25,2005,MNGPAS,41693.43976699401
XE25,2005,NRMFRS,93533.09831141423
XE25,2005,OL,100950.69827187857
XE25,2005,OSDIR,996.8891225306336
XE25,2005,OSDRF,11542.815096841372
XE25,2005,OTH_AIR,2641.0343648836583
XE25,2005,OTH_ARF,8590.444607585609
XE25,2005,PAS,51738.93360001256
XE25,2005,PDRIR,455.57930488199025
XE25,2005,PDRRF,19.003643216633918
XE25,2005,PRMFRS,38604.16150136841
XE25,2005,PRMGL,54553.88574706729
XE25,2005,RAN,10045.493833018549
XE25,2005,SECFRS,54928.93681004583
XE25,2005,SECGL,50248.65233139893
XE25,2005,SL,10913.93793273548
XE25,2005,UMNFRS,18507.066905941378
XE25,2005,WHTIR,432.1122871885563
XE25,2005,WHTRF,23993.009722113064
XER,2005,AGOFRS,5918.4897344817655
XER,2005,CL,17187.660608168168
XER,2005,CLDEGS,1697.4730007441583
XER,2005,CROP_FLW,1683.773383471843
XER,2005,C_BIR,5.785101118709353
XER,2005,C_BRF,146.13550476211321
XER,2005,FRS,45212.947064605556
XER,2005,GL,17277.87384795774
XER,2005,GROIR,274.2480297955154
XER,2005,GRORF,7152.504736266514
XER,2005,MNGFRS,27655.463070175378
XER,2005,MNGPAS,8588.352477773291
XER,2005,NRMFRS,45212.947064605556
XER,2005,OL,31870.12022012257
XER,2005,OSDIR,106.31416764268828
XER,2005,OSDRF,2272.577135388614
XER,2005,OTH_AIR,188.35761138214102
XER,2005,OTH_ARF,2293.890847642474
XER,2005,PAS,11088.235317736011
XER,2005,PDRIR,7.111051334469252
XER,2005,PDRRF,1.683916166766188
XER,2005,PRMFRS,20471.650262402385
XER,2005,PRMGL,11714.410980977
XER,2005,RAN,2499.882839962722
XER,2005,SECFRS,24741.29680220317
XER,2005,SECGL,5563.4628669807435
XER,2005,SL,1243.5826454056885
XER,2005,UMNFRS,17557.48399443017
XER,2005,WHTIR,153.11040942737256
XER,2005,WHTRF,4585.942097240791
XLM,2005,AGOFRS,25096.929779281334
XLM,2005,CL,69512.84143615814
XLM,2005,CLDEGS,8170.281804197065
XLM,2005,CROP_FLW,21753.728096296036
XLM,2005,C_BIR,965.1788071800977
XLM,2005,C_BRF,1486.4945694138546
XLM,2005,FRS,327417.8644726838
XLM,2005,GL,322834.34437066456
XLM,2005,GROIR,2926.11927500766
XLM,2005,GRORF,16790.233493332413
XLM,2005,MNGFRS,112127.43053357353
XLM,2005,MNGPAS,79899.73932428849
XLM,2005,NRMFRS,327417.8644726838
XLM,2005,OL,145917.37065292278
XLM,2005,OSDIR,437.2249666588197
XLM,2005,OSDRF,23752.1828229221
XLM,2005,OTH_AIR,2639.7924712084755
XLM,2005,OTH_ARF,10347.024197128876
XLM,2005,PAS,329411.2649435519
XLM,2005,PDRIR,1033.546949883714
XLM,2005,PDRRF,995.9965903718276
XLM,2005,PRMFRS,287126.0993209844
XLM,2005,PRMGL,279214.98134551663
XLM,2005,RAN,249511.52561926344
XLM,2005,SECFRS,40291.76515169942
XLM,2005,SECGL,43619.36302514793
XLM,2005,SL,2918.3230992970875
XLM,2005,UMNFRS,215290.43393911034
XLM,2005,WHTIR,936.7844372732496
XLM,2005,WHTRF,7202.262855777041
XME,2005,AGOFRS,2059.265617059933
XME,2005,CL,18428.02926168201
XME,2005,CLDEGS,14713.409606993497
XME,2005,CROP_FLW,8366.15999514042
XME,2005,C_BIR,145.60904296402762
XME,2005,C_BRF,87.07620988627528
XME,2005,FRS,12799.650329930733
XME,2005,GL,242393.23227806945
XME,2005,GROIR,1652.9874517782068
XME,2005,GRORF,1354.531773423103
XME,2005,MNGFRS,5366.556383840865
XME,2005,MNGPAS,2339.058835931046
XME,2005,NRMFRS,12799.650329930733
XME,2005,OL,32317.259591131187
XME,2005,OSDIR,284.22474874765703
XME,2005,OSDRF,440.7132879978695
XME,2005,OTH_AIR,3315.4541294588116
XME,2005,OTH_ARF,1560.2571237949257
XME,2005,PAS,182897.35025051364
XME,2005,PDRIR,627.835972412112
XME,2005,PDRRF,71.60929317931014
XME,2005,PRMFRS,12799.650329930733
XME,2005,PRMGL,24052.61012158717
XME,2005,RAN,180558.29141458267
XME,2005,SECGL,218340.62215648222
XME,2005,SL,1112.2103365115622
XME,2005,UMNFRS,7433.093946089869
XME,2005,WHTIR,4485.691069374769
XME,2005,WHTRF,4402.039158664935
XNF,2005,AGOFRS,4582.879765094982
XNF,2005,CL,19510.719173818863
XNF,2005,CLDEGS,12307.837832857396
XNF,2005,CROP_FLW,6256.382142367526
XNF,2005,C_BIR,198.98427935112173
XNF,2005,C_BRF,8.103129219915546
XNF,2005,FRS,8022.8167240591865
XNF,2005,GL,422178.372206144
XNF,2005,GROIR,1063.0642622871712
XNF,2005,GRORF,4081.1254962168196
XNF,2005,MNGFRS,6729.5706646201315
XNF,2005,MNGPAS,1725.1611029516675
XNF,2005,NRMFRS,8022.816724059186
XNF,2005,OL,23965.62993853816
XNF,2005,OSDIR,807.4754933883311
XNF,2005,OSDRF,2525.276427928301
XNF,2005,OTH_AIR,1653.5201813564586
XNF,2005,OTH_ARF,2030.3559312539987
XNF,2005,PAS,65729.35321050294
XNF,2005,PDRIR,383.3509899802808
XNF,2005,PDRRF,1.1638744644863384
XNF,2005,PRMFRS,8022.8167240591865
XNF,2005,PRMGL,95789.06718507351
XNF,2005,RAN,64004.19210755128
XNF,2005,SECGL,326389.30502107023
XNF,2005,SL,1137.9210157056807
XNF,2005,UMNFRS,1293.2460594390543
XNF,2005,WHTIR,1424.26573420063
XNF,2005,WHTRF,5334.0333741713475
XOC,2005,AGOFRS,1987.6920932908547
XOC,2005,CL,32664.19122251105
XOC,2005,CLDEGS,6667.4463422566805
XOC,2005,CROP_FLW,7577.714081037038
XOC,2005,C_BIR,54.032517189813625
XOC,2005,C_BRF,361.8835379572721
XOC,2005,FRS,28986.391403908798
XOC,2005,GL,365076.5219279351
XOC,2005,GROIR,153.83009591125622
XOC,2005,GRORF,8927.299291063946
XOC,2005,MNGFRS,16018.442062910774
XOC,2005,MNGPAS,7253.096801453215
XOC,2005,NRMFRS,28986.391403908794
XOC,2005,OL,79562.05021380969
XOC,2005,OSDIR,8.991895613578343
XOC,2005,OSDRF,2496.524265825746
XOC,2005,OTH_AIR,376.9798413735881
XOC,2005,OTH_ARF,2528.889451828789
XOC,2005,PAS,330113.89876388357
XOC,2005,PDRIR,42.113623090617246
XOC,2005,PDRRF,31.694049624941503
XOC,2005,PRMFRS,22585.96825734926
XOC,2005,PRMGL,307260.44847612677
XOC,2005,RAN,322860.8019624304
XOC,2005,SECFRS,6400.423146559528
XOC,2005,SECGL,57816.07345180825
XOC,2005,SL,1059.756545412121
XOC,2005,UMNFRS,12967.949340998017
XOC,2005,WHTIR,184.97447798875353
XOC,2005,WHTRF,17496.978175042746
XSA,2005,AGOFRS,13051.825781460078
XSA,2005,CL,25139.617415586865
XSA,2005,CLDEGS,14794.426359767349
XSA,2005,CROP_FLW,14916.494753706382
XSA,2005,C_BIR,592.2654513305639
XSA,2005,C_BRF,109.54885734016305
XSA,2005,FRS,57208.41350743878
XSA,2005,GL,84592.40248198599
XSA,2005,GROIR,731.0291965310789
XSA,2005,GRORF,1693.2420106693273
XSA,2005,MNGFRS,19644.91195645028
XSA,2005,MNGPAS,6773.295925337635
XSA,2005,NRMFRS,57208.41350743878
XSA,2005,OL,65603.94769601554
XSA,2005,OSDIR,1276.0395216186826
XSA,2005,OSDRF,1996.0683175695517
XSA,2005,OTH_AIR,1284.9855430438656
XSA,2005,OTH_ARF,2494.191967288199
XSA,2005,PAS,33151.56923702357
XSA,2005,PDRIR,4024.6632223031015
XSA,2005,PDRRF,3933.237034160874
XSA,2005,PRMFRS,42536.18797201773
XSA,2005,PRMGL,39132.63591536352
XSA,2005,RAN,26378.273311685934
XSA,2005,SECFRS,14672.225535421052
XSA,2005,SECGL,45459.76656662249
XSA,2005,SL,602.4171303944996
XSA,2005,UMNFRS,37563.50155098851
XSA,2005,WHTIR,4971.225515350961
XSA,2005,WHTRF,2033.1207783804914
XSE,2005,AGOFRS,51881.734116507716
XSE,2005,CL,82281.74659684759
XSE,2005,CLDEGS,16476.61381035529
XSE,2005,CROP_FLW,13470.268633458476
XSE,2005,C_BIR,1190.4267772600124
XSE,2005,C_BRF,1342.0214990224922
XSE,2005,FRS,275483.9017592813
XSE,2005,GL,70784.21894960813
XSE,2005,GROIR,611.0457476006941
XSE,2005,GRORF,11456.374181778347
XSE,2005,MNGFRS,134613.4178909462
XSE,2005,MNGPAS,14187.16724166905
XSE,2005,NRMFRS,275483.9017592813
XSE,2005,OL,208317.0045218051
XSE,2005,OSDIR,114.01187847810003
XSE,2005,OSDRF,19565.29937882833
XSE,2005,OTH_AIR,1325.8089654676737
XSE,2005,OTH_ARF,15526.575674479816
XSE,2005,PAS,140542.18819824007
XSE,2005,PDRIR,9441.790812589217
XSE,2005,PDRRF,21333.896468547704
XSE,2005,PRMFRS,173450.16748059407
XSE,2005,PRMGL,62227.23166552975
XSE,2005,RAN,126355.02095657101
XSE,2005,SECFRS,102033.73427868722
XSE,2005,SECGL,8556.987284078361
XSE,2005,SL,3788.9957991042925
XSE,2005,UMNFRS,140870.4838683351
XSE,2005,WHTIR,23.268901095116803
XSE,2005,WHTRF,351.22631170007656
BRA,2010,AGOFRS,38876.213210457405
BRA,2010,CL,70048.67224710195
BRA,2010,CLDEGS,2650.6077683993412
BRA,2010,CROP_FLW,11886.684450137951
BRA,2010,C_BIR,635.328278503286
BRA,2010,C_BRF,9590.814798768966
BRA,2010,DEF,2053.5176093298605
BRA,2010,DEG,2057.96108267817
BRA,2010,FRS,441678.2554918307
BRA,2010,GL,101018.85657365085
BRA,2010,GROIR,140.266030306546
BRA,2010,GRORF,16897.454916152066
BRA,2010,MNGFRS,129790.71747995904
BRA,2010,MNGPAS,61630.12094086895
BRA,2010,NRFABD,1187.9281297833631
BRA,2010,NRFABDCUM,1187.9397302279283
BRA,2010,NRGABD,569.1111727078359
BRA,2010,NRGABDCUM,569.1124721141548
BRA,2010,NRMFRS,441678.2468864697
BRA,2010,OL,31768.45381848927
BRA,2010,OSDIR,180.51681598805396
BRA,2010,OSDRF,26332.381600617544
BRA,2010,OTH_AIR,628.7685874799115
BRA,2010,OTH_ARF,10321.521795649616
BRA,2010,PAS,186590.416023978
BRA,2010,PDRIR,1126.6896438087235
BRA,2010,PDRRF,1810.66255908207
BRA,2010,PRMFRS,412034.30586133373
BRA,2010,PRMGL,97884.31170307298
BRA,2010,RAN,124960.29508310914
BRA,2010,SECFRS,29643.94963049633
BRA,2010,SECGL,3134.5448705778585
BRA,2010,SL,1751.643901523521
BRA,2010,UMNFRS,311887.5380118716
BRA,2010,WHTIR,5.302323535164202
BRA,2010,WHTRF,2378.9478209850627
CAN,2010,AGOFRS,93.08055781599926
CAN,2010,CL,42772.25600167295
CAN,2010,CLDEGS,884.6722335742147
CAN,2010,CROP_FLW,4206.143152075305
CAN,2010,C_BRF,17.911910952287233
CAN,2010,DEF,3841.5113188910937
CAN,2010,DEG,314.3932070264616
CAN,2010,FRS,533469.4743296296
CAN,2010,GL,267122.75615708233
CAN,2010,GROIR,218.36072784178327
CAN,2010,GRORF,7619.574771143953
CAN,2010,MNGFRS,115527.96424651601
CAN,2010,MNGPAS,1298.3750326392476
CAN,2010,NRFABD,2567.3271932474986
CAN,2010,NRFABDCUM,2567.345722724598
CAN,2010,NRGABD,3273.1648496387897
CAN,2010,NRGABDCUM,3273.1707072041786
CAN,2010,NRMFRS,533469.469693253
CAN,2010,OL,224194.5639338739
CAN,2010,OSDIR,46.7196774899612
CAN,2010,OSDRF,13734.32638935475
CAN,2010,OTH_AIR,92.64396627523125
CAN,2010,OTH_ARF,7874.858787631603
CAN,2010,PAS,15094.080024387373
CAN,2010,PRMFRS,465878.5355431178
CAN,2010,PRMGL,263078.7916336915
CAN,2010,RAN,13795.704991748127
CAN,2010,SECFRS,67590.93878651147
CAN,2010,SECGL,4043.9645233908527
CAN,2010,SL,849.3173599773629
CAN,2010,UMNFRS,417941.5100831137
CAN,2010,WHTIR,139.8618109650884
CAN,2010,WHTRF,13027.99755591316
CHN,2010,AGOFRS,24493.71202832409
CHN,2010,CL,111140.48748344718
CHN,2010,CLDEGS,46044.411708184685
CHN,2010,CROP_FLW,14372.828728872117
CHN,2010,C_BIR,174.41826311410097
CHN,2010,C_BRF,1244.986644442575
CHN,2010,DEF,5776.590559272405
CHN,2010,DEG,2091.6573135322938
CHN,2010,FRS,191870.58455925362
CHN,2010,GL,196667.28843951525
CHN,2010,GROIR,11470.936992111001
CHN,2010,GRORF,17286.690147581383
CHN,2010,MNGFRS,142944.51353821464
CHN,2010,MNGPAS,113073.24551741134
CHN,2010,NRFABD,918.613593603442
CHN,2010,NRFABDCUM,918.615279595688
CHN,2010,NRGABD,1078.8668633323143
CHN,2010,NRGABDCUM,1078.8701658418402
CHN,2010,NRMFRS,191870.58421475987
CHN,2010,OL,29292.52322426812
CHN,2010,OSDIR,4992.5658323244415
CHN,2010,OSDRF,16158.549815507515
CHN,2010,OTH_AIR,4509.680068473263
CHN,2010,OTH_ARF,29906.320598814415
CHN,2010,PAS,370942.206594005
CHN,2010,PDRIR,10885.64729635455
CHN,2010,PDRRF,2995.519475131745
CHN,2010,PRMFRS,100055.97568653895
CHN,2010,PRMGL,171256.70607009856
CHN,2010,RAN,257868.9610765933
CHN,2010,SECFRS,91814.60887271455
CHN,2010,SECGL,25410.58236941674
CHN,2010,SL,9365.436407291065
CHN,2010,UMNFRS,48926.07102103885
CHN,2010,WHTIR,6996.011495155176
CHN,2010,WHTRF,4519.1477787177355
CIS,2010,AGOFRS,17888.732766087156
CIS,2010,CL,164958.07918964548
CIS,2010,CLDEGS,21431.92742882272
CIS,2010,CROP_FLW,15685.178002992987
CIS,2010,C_BIR,106.61920506368055
CIS,2010,C_BRF,2440.8749301415287
CIS,2010,DEF,5059.812174777588
CIS,2010,DEG,3265.3270920444593
CIS,2010,FRS,862964.9409196216
CIS,2010,GL,625203.9857454923
CIS,2010,GROIR,3255.663786653131
CIS,2010,GRORF,44167.761546457084
CIS,2010,MNGFRS,227928.87214192766
CIS,2010,MNGPAS,52197.738044502206
CIS,2010,NRFABD,2637.8756629018044
CIS,2010,NRFABDCUM,2637.892878108559
CIS,2010,NRGABD,6727.050810537263
CIS,2010,NRGABDCUM,6727.05775213449
CIS,2010,NRMFRS,862964.9371499693
CIS,2010,OL,170790.2770774258
CIS,2010,OSDIR,736.9600546384097
CIS,2010,OSDRF,28434.49374958421
CIS,2010,OTH_AIR,1137.6629934975413
CIS,2010,OTH_ARF,8097.797279049542
CIS,2010,PAS,355527.1112768964
CIS,2010,PDRIR,382.76034050016796
CIS,2010,PDRRF,286.6039963602102
CIS,2010,PRMFRS,412515.6217668174
CIS,2010,PRMGL,579665.7971964888
CIS,2010,RAN,303329.3732323942
CIS,2010,SECFRS,450449.319152805
CIS,2010,SECGL,45538.188549003666
CIS,2010,SL,4449.920515238346
CIS,2010,UMNFRS,635036.0687776941
CIS,2010,WHTIR,3564.956589229816
CIS,2010,WHTRF,72345.91324985249
IND,2010,AGOFRS,66021.09116118617
IND,2010,CL,134213.3990690815
IND,2010,CLDEGS,60305.64864005671
IND,2010,CROP_FLW,25597.66923401857
IND,2010,C_BIR,2934.556427885494
IND,2010,C_BRF,496.00376725411115
IND,2010,DEF,615.7310606144388
IND,2010,DEG,3086.080643356224
IND,2010,FRS,26317.213391378336
IND,2010,GL,93331.32738194425
IND,2010,GROIR,2162.1001917172403
IND,2010,GRORF,22392.92372030299
IND,2010,MNGFRS,22482.331806737104
IND,2010,MNGPAS,6234.085139745707
IND,2010,NRFABD,562.0896562040269
IND,2010,NRFABDCUM,562.0910720697512
IND,2010,NRGABD,3425.736439386384
IND,2010,NRGABDCUM,3425.7354883415296
IND,2010,NRMFRS,26317.211870644274
IND,2010,OL,22776.092070436727
IND,2010,OSDIR,7362.364406204809
IND,2010,OSDRF,22883.409585312995
IND,2010,OTH_AIR,8110.413002410425
IND,2010,OTH_ARF,27449.120941890713
IND,2010,PAS,9665.780047917044
IND,2010,PDRIR,12207.462618438858
IND,2010,PDRRF,11806.352291434087
IND,2010,PRMFRS,13594.721303403496
IND,2010,PRMGL,81785.46432851806
IND,2010,RAN,3431.69490817134
IND,2010,SECFRS,12722.492087974848
IND,2010,SECGL,11545.863053426154
IND,2010,SL,2562.033890420853
