region_agg,year,crop,value
BRA,2005,AGOFRS,13054.513984476345
BRA,2005,CL,19283.979074231967
BRA,2005,CLDEGS,1019.409383528696
BRA,2005,CROP_FLW,3233.6665970551458
BRA,2005,C_BIR,244.64002876211438
BRA,2005,C_BRF,1401.4262905381513
BRA,2005,FRS,63323.00658885101
BRA,2005,GL,73704.02151024775
BRA,2005,GROIR,62.96035403715859
BRA,2005,GRORF,6186.249822981211
BRA,2005,MNGFRS,50612.49612847078
BRA,2005,MNGPAS,20618.229317778656
BRA,2005,NRMFRS,63323.00658885101
BRA,2005,OL,9937.751906200523
BRA,2005,OSDIR,43.944604530607
BRA,2005,OSDRF,6403.3149336539645
BRA,2005,OTH_AIR,197.4508910780569
BRA,2005,OTH_ARF,3381.6422246530765
BRA,2005,PAS,73455.00148685745
BRA,2005,PDRIR,79.69307379567795
BRA,2005,PDRRF,1222.2587523390275
BRA,2005,PRMFRS,56954.71467336765
BRA,2005,PRMGL,71754.83833556745
BRA,2005,RAN,52836.772169078846
BRA,2005,SECFRS,6368.291915483298
BRA,2005,SECGL,1949.183174680326
BRA,2005,SL,310.37767510988994
BRA,2005,UMNFRS,12710.510460380236
BRA,2005,WHTIR,1.548279857107678
BRA,2005,WHTRF,58.849818005827565
CAN,2005,AGOFRS,93.17211244451838
CAN,2005,CL,44091.68870721052
CAN,2005,CLDEGS,878.3440677845985
CAN,2005,CROP_FLW,4567.803878401653
CAN,2005,C_BRF,22.990078745310754
CAN,2005,FRS,534743.6538188965
CAN,2005,GL,264163.9773310047
CAN,2005,GROIR,226.0875017334592
CAN,2005,GRORF,11212.40085824038
CAN,2005,MNGFRS,115476.8766947095
CAN,2005,MNGPAS,1298.3005617783747
CAN,2005,NRMFRS,534743.6538188965
CAN,2005,OL,224194.56081957414
CAN,2005,OSDIR,46.75293405578923
CAN,2005,OSDRF,12355.389060533678
CAN,2005,OTH_AIR,92.6892919228563
CAN,2005,OTH_ARF,4064.8832713544634
CAN,2005,PAS,15097.569720319161
CAN,2005,PRMFRS,466736.49126176606
CAN,2005,PRMGL,263364.2360991035
CAN,2005,RAN,13799.269158540788
CAN,2005,SECFRS,68007.16255713039
CAN,2005,SECGL,799.7412319010773
CAN,2005,SL,849.336469794179
CAN,2005,UMNFRS,419266.7771241868
CAN,2005,WHTIR,140.65598722815201
CAN,2005,WHTRF,15929.83972339643
CHN,2005,AGOFRS,24577.820539561148
CHN,2005,CL,103971.276012704
CHN,2005,CLDEGS,44792.061735530275
CHN,2005,CROP_FLW,15597.488101048515
CHN,2005,C_BIR,176.20954359134612
CHN,2005,C_BRF,1034.6885598599874
CHN,2005,FRS,196728.5611804287
CHN,2005,GL,197680.0760195777
CHN,2005,GROIR,11496.472773023763
CHN,2005,GRORF,15523.472288267822
CHN,2005,MNGFRS,147791.97080045516
CHN,2005,MNGPAS,113114.52172203506
CHN,2005,NRMFRS,196728.5611804287
CHN,2005,OL,29292.52063485611
CHN,2005,OSDIR,5144.319573369712
CHN,2005,OSDRF,17969.658912590792
CHN,2005,OTH_AIR,4523.077881302177
CHN,2005,OTH_ARF,23414.24901805803
CHN,2005,PAS,371015.9934145064
CHN,2005,PDRIR,10953.88220930026
CHN,2005,PDRRF,2657.690360015121
CHN,2005,PRMFRS,101268.89283330571
CHN,2005,PRMGL,172229.43295447307
CHN,2005,RAN,257901.4716924711
CHN,2005,SECFRS,95459.66834712306
CHN,2005,SECGL,25450.64306510466
CHN,2005,SL,9365.435923604366
CHN,2005,UMNFRS,48936.59037997357
CHN,2005,WHTIR,7011.2518816906695
CHN,2005,WHTRF,4066.3030116343607
CIS,2005,AGOFRS,16914.185370656778
CIS,2005,CL,125639.00140328975
CIS,2005,CLDEGS,16545.338366286145
CIS,2005,CROP_FLW,13251.243439542694
CIS,2005,C_BIR,104.810585440014
CIS,2005,C_BRF,2232.284130852389
CIS,2005,FRS,458315.74676081084
CIS,2005,GL,553728.6136835426
CIS,2005,GROIR,2954.4833542612246
CIS,2005,GRORF,39340.59825341401
CIS,2005,MNGFRS,141711.2479430439
CIS,2005,MNGPAS,40924.48971520129
CIS,2005,NRMFRS,458315.74676081084
CIS,2005,OL,151013.0148863371
CIS,2005,OSDIR,320.1520429378013
CIS,2005,OSDRF,17488.855262201167
CIS,2005,OTH_AIR,744.4835136711245
CIS,2005,OTH_ARF,6428.733443830367
CIS,2005,PAS,266925.9659404071
CIS,2005,PDRIR,323.5682976544741
CIS,2005,PDRRF,95.55866503631685
CIS,2005,PRMFRS,261647.89953466743
CIS,2005,PRMGL,517798.7063406766
CIS,2005,RAN,226001.4762252059
CIS,2005,SECFRS,196667.84722614332
CIS,2005,SECGL,35929.907342865954
CIS,2005,SL,3717.7929049164964
CIS,2005,UMNFRS,316604.4988177668
CIS,2005,WHTIR,2624.9405837774866
CIS,2005,WHTRF,52980.53327021347
IND,2005,AGOFRS,67180.24469462743
IND,2005,CL,135942.38053307924
IND,2005,CLDEGS,60870.72580110925
IND,2005,CROP_FLW,24154.806809024965
IND,2005,C_BIR,2869.527636052392
IND,2005,C_BRF,410.98450423729116
IND,2005,FRS,26370.853275054687
IND,2005,GL,92991.6738004851
IND,2005,GROIR,2647.4962324271664
IND,2005,GRORF,24100.26000305646
IND,2005,MNGFRS,22535.175128813218
IND,2005,MNGPAS,6233.928323920754
IND,2005,NRMFRS,26370.853275054684
IND,2005,OL,22776.089648384517
IND,2005,OSDIR,7741.429403544598
IND,2005,OSDRF,24267.620300113602
IND,2005,OTH_AIR,4717.414150831772
IND,2005,OTH_ARF,26712.80609293896
IND,2005,PAS,9665.67612034962
IND,2005,PDRIR,12500.0912252533
IND,2005,PDRRF,13659.680514347834
IND,2005,PRMFRS,13855.222751453897
IND,2005,PRMGL,84391.89964681386
IND,2005,RAN,3431.7477964288646
IND,2005,SECFRS,12515.63052360079
IND,2005,SECGL,8599.774153671211
IND,2005,SL,2562.032640007982
IND,2005,UMNFRS,3835.6781462414665
IND,2005,WHTIR,13620.246842633656
IND,2005,WHTRF,2694.8236276421926
JPN,2005,AGOFRS,2257.085798774218
JPN,2005,CL,3985.140896103734
JPN,2005,CLDEGS,540.3078153364269
JPN,2005,C_BIR,52.86829993855384
JPN,2005,C_BRF,71.06193896873184
JPN,2005,FRS,26951.51680568617
JPN,2005,GL,7235.86315045729
JPN,2005,GROIR,81.15444928655904
JPN,2005,GRORF,276.83507224887734
JPN,2005,MNGFRS,22088.11868086292
JPN,2005,MNGPAS,280.60455960622915
JPN,2005,NRMFRS,26951.51680568617
JPN,2005,OL,25611.97598660187
JPN,2005,OSDRF,200.641443939208
JPN,2005,OTH_AIR,224.51676023735044
JPN,2005,OTH_ARF,842.5602782459383
JPN,2005,PAS,359.86055528343616
JPN,2005,PDRIR,1811.0117016899092
JPN,2005,PDRRF,126.528046067688
JPN,2005,PRMFRS,4029.722525738688
JPN,2005,PRMGL,6802.571362214831
JPN,2005,RAN,79.25599567720695
JPN,2005,SECFRS,22921.794279947488
JPN,2005,SECGL,433.2917882424626
JPN,2005,SL,2422.717071225147
JPN,2005,UMNFRS,4863.39812482325
JPN,2005,WHTIR,87.12938750162255
JPN,2005,WHTRF,210.83351797929495
TUR,2005,AGOFRS,1934.379676027491
TUR,2005,CL,7700.282000971116
TUR,2005,CLDEGS,915.3903569675216
TUR,2005,CROP_FLW,1552.988708781986
TUR,2005,C_BIR,83.96295156260369
TUR,2005,C_BRF,56.127852454716965
TUR,2005,FRS,1385.0285913342343
TUR,2005,GL,13348.372915013431
TUR,2005,GROIR,69.70327708594758
TUR,2005,GRORF,1709.1959298537531
TUR,2005,MNGFRS,1327.5395630442138
TUR,2005,MNGPAS,2085.120785685335
TUR,2005,NRMFRS,1385.0285913342343
TUR,2005,OL,5556.597386796539
TUR,2005,OSDIR,97.55226696461004
TUR,2005,OSDRF,645.0950282120372
TUR,2005,OTH_AIR,209.79147980764552
TUR,2005,OTH_ARF,1268.2903821571624
TUR,2005,PAS,4599.11331781488
TUR,2005,PDRIR,62.44107642989668
TUR,2005,PDRRF,1.2596426290843632
TUR,2005,PRMFRS,1254.825007851387
TUR,2005,PRMGL,9795.75859447516
TUR,2005,RAN,2513.992532129547
TUR,2005,SECFRS,130.20358348284748
TUR,2005,SECGL,3552.6143205382537
TUR,2005,SL,268.5381834339309
TUR,2005,UMNFRS,57.48902829002088
TUR,2005,WHTIR,274.06993503354545
TUR,2005,WHTRF,3222.792178780112
USA,2005,AGOFRS,6740.421279473403
USA,2005,CL,127593.77689557537
USA,2005,CLDEGS,1425.3865168282753
USA,2005,CROP_FLW,5176.6545070831435
USA,2005,C_BIR,365.16753671851393
USA,2005,C_BRF,573.1711453779866
USA,2005,FRS,242554.38259274972
USA,2005,GL,81690.48142528579
USA,2005,GROIR,5829.879255922477
USA,2005,GRORF,39569.48617229259
USA,2005,MNGFRS,141099.3736184238
USA,2005,MNGPAS,37457.59769213274
USA,2005,NRMFRS,242554.38259274972
USA,2005,OL,91366.00616452316
USA,2005,OSDIR,3672.171854527883
USA,2005,OSDRF,50000.83041927404
USA,2005,OTH_AIR,751.9307084107933
USA,2005,OTH_ARF,2784.6028199439447
USA,2005,PAS,139767.43352701244
USA,2005,PDRIR,1353.159713749335
USA,2005,PDRRF,37.80648237813951
USA,2005,PRMFRS,115729.45052895835
USA,2005,PRMGL,72345.12867065531
USA,2005,RAN,102309.83583487985
USA,2005,SECFRS,126824.93206379135
USA,2005,SECGL,9345.352754630509
USA,2005,SL,10071.16512048056
USA,2005,UMNFRS,101455.00897432608
USA,2005,WHTIR,693.2840246360352
USA,2005,WHTRF,21962.286762343596
XAF,2005,AGOFRS,102554.40043982469
XAF,2005,CL,178211.5487018245
XAF,2005,CLDEGS,47209.14439692875
XAF,2005,CROP_FLW,23666.6889811601
XAF,2005,C_BIR,326.5870908352118
XAF,2005,C_BRF,919.6167935596789
XAF,2005,FRS,402867.24769220577
XAF,2005,GL,854189.6257409296
XAF,2005,GROIR,1777.6097917733796
XAF,2005,GRORF,94087.0477081061
XAF,2005,MNGFRS,204288.34662771225
XAF,2005,MNGPAS,258515.1816104799
XAF,2005,NRMFRS,402867.24769220577
XAF,2005,OL,93906.90082652614
XAF,2005,OSDIR,952.9039561485887
XAF,2005,OSDRF,28738.024324864433
XAF,2005,OTH_AIR,1205.5879491047115
XAF,2005,OTH_ARF,38494.20989968319
XAF,2005,PAS,739798.2976555342
XAF,2005,PDRIR,1735.5114053604816
XAF,2005,PDRRF,6126.722636282788
XAF,2005,PRMFRS,351751.6263929444
XAF,2005,PRMGL,514020.99275198946
XAF,2005,RAN,481283.11604505434
XAF,2005,SECFRS,51115.6212992613
XAF,2005,SECGL,340168.6329889401
XAF,2005,SL,4959.26318187664
XAF,2005,UMNFRS,198578.90106449346
XAF,2005,WHTIR,616.6224259054587
XAF,2005,WHTRF,3231.1047202004743
XE25,2005,AGOFRS,18362.68019726641
XE25,2005,CL,85946.32503036907
XE25,2005,CLDEGS,13908.596200445301
XE25,2005,CROP_FLW,7741.756518677329
XE25,2005,C_BIR,419.6989465971721
XE25,2005,C_BRF,2089.821265923151
XE25,2005,FRS,99367.98599864502
XE25,2005,GL,106997.40048335765
XE25,2005,GROIR,2932.3707647357046
XE25,2005,GRORF,30198.684825027587
XE25,2005,MNGFRS,80376.90586885999
XE25,2005,MNGPAS,43830.68363872845
XE25,2005,NRMFRS,99367.98599864502
XE25,2005,OL,102808.07946225724
XE25,2005,OSDIR,1004.3250466512291
XE25,2005,OSDRF,11904.212258711079
XE25,2005,OTH_AIR,2744.178332483487
XE25,2005,OTH_ARF,8861.375278894955
XE25,2005,PAS,54258.14438629473
XE25,2005,PDRIR,460.04994233315193
XE25,2005,PDRRF,20.007433546396662
XE25,2005,PRMFRS,41151.95356784053
XE25,2005,PRMGL,55293.893333257554
XE25,2005,RAN,10427.460747566276
XE25,2005,SECFRS,58216.032430804495
XE25,2005,SECGL,51703.50715010009
XE25,2005,SL,11219.339716639766
XE25,2005,UMNFRS,18991.08012978503
XE25,2005,WHTIR,447.3813863017114
XE25,2005,WHTRF,24864.21954916344
XER,2005,AGOFRS,5021.390264287482
XER,2005,CL,15542.706397060096
XER,2005,CLDEGS,1620.856264905626
XER,2005,CROP_FLW,1358.88285834954
XER,2005,C_BIR,4.616537524206897
XER,2005,C_BRF,130.0210030118523
XER,2005,FRS,40254.67732259732
XER,2005,GL,15488.280234891105
XER,2005,GROIR,203.77969124686757
XER,2005,GRORF,6870.3944248934085
XER,2005,MNGFRS,23177.836460612038
XER,2005,MNGPAS,6615.185599123088
XER,2005,NRMFRS,40254.67732259732
XER,2005,OL,30048.49823711742
XER,2005,OSDIR,100.57607877850067
XER,2005,OSDRF,1983.9058397255712
XER,2005,OTH_AIR,87.85669684394203
XER,2005,OTH_ARF,2065.670443222074
XER,2005,PAS,8748.286120320523
XER,2005,PDRIR,2.904760733395531
XER,2005,PDRRF,0.7202352651693322
XER,2005,PRMFRS,18121.770957598204
XER,2005,PRMGL,11317.07098305755
XER,2005,RAN,2133.100521197437
XER,2005,SECFRS,22132.90636499912
XER,2005,SECGL,4171.209251833557
XER,2005,SL,1002.0275806261473
XER,2005,UMNFRS,17076.840861985274
XER,2005,WHTIR,145.58518651282878
XER,2005,WHTRF,3946.675499302276
XLM,2005,AGOFRS,52770.249880273055
XLM,2005,CL,141464.85077408623
XLM,2005,CLDEGS,13351.69789583257
XLM,2005,CROP_FLW,31933.38304201661
XLM,2005,C_BIR,1724.4985971942072
XLM,2005,C_BRF,6133.603382172029
XLM,2005,FRS,736529.9032072986
XLM,2005,GL,467866.5099619194
XLM,2005,GROIR,6497.494435566569
XLM,2005,GRORF,33575.55196326483
XLM,2005,MNGFRS,218519.316290144
XLM,2005,MNGPAS,128180.34187715907
XLM,2005,NRMFRS,736529.9032072986
XLM,2005,OL,177753.18168752504
XLM,2005,OSDIR,2110.4577218747986
XLM,2005,OSDRF,46168.94241987658
XLM,2005,OTH_AIR,5100.384566189284
XLM,2005,OTH_ARF,17996.01821979699
XLM,2005,PAS,544943.5103053743
XLM,2005,PDRIR,3010.2687866665697
XLM,2005,PDRRF,2627.715823430198
XLM,2005,PRMFRS,657055.6838624405
XLM,2005,PRMGL,401148.36505999777
XLM,2005,RAN,416763.16842821514
XLM,2005,SECFRS,79474.21934485887
XLM,2005,SECGL,66718.14490192162
XLM,2005,SL,7604.6102093838135
XLM,2005,UMNFRS,518010.5869171557
XLM,2005,WHTIR,2148.630541017659
XLM,2005,WHTRF,14371.28431703649
XME,2005,AGOFRS,3362.187077274908
XME,2005,CL,19836.284591333573
XME,2005,CLDEGS,14621.788353671782
XME,2005,CROP_FLW,8899.772298663245
XME,2005,C_BIR,131.77394191270267
XME,2005,C_BRF,88.57129488046985
XME,2005,FRS,5199.04561389937
XME,2005,GL,174805.04522429593
XME,2005,GROIR,1002.5019859747125
XME,2005,GRORF,3038.7878293344
XME,2005,MNGFRS,3166.6367674405424
XME,2005,MNGPAS,7339.188735963387
XME,2005,NRMFRS,5199.04561389937
XME,2005,OL,30964.721153307255
XME,2005,OSDIR,440.3187227283074
XME,2005,OSDRF,862.3851226832401
XME,2005,OTH_AIR,1936.1922200065892
XME,2005,OTH_ARF,2655.638039293556
XME,2005,PAS,178179.37572198265
XME,2005,PDRIR,380.19544384106354
XME,2005,PDRRF,15.264994631013339
XME,2005,PRMFRS,5193.799707207197
XME,2005,PRMGL,35874.95782150862
XME,2005,RAN,170840.18698601934
XME,2005,SECFRS,5.245906692173349
XME,2005,SECGL,138930.0874027872
XME,2005,SL,1132.181426407519
XME,2005,UMNFRS,2032.4088464588276
XME,2005,WHTIR,2829.603330086522
XME,2005,WHTRF,6455.051665960995
XNF,2005,AGOFRS,4582.879765094982
XNF,2005,CL,19510.719173818863
XNF,2005,CLDEGS,12307.837832857396
XNF,2005,CROP_FLW,6256.382142367526
XNF,2005,C_BIR,198.98427935112173
XNF,2005,C_BRF,8.103129219915546
XNF,2005,FRS,8022.8167240591865
XNF,2005,GL,422178.372206144
XNF,2005,GROIR,1063.0642622871712
XNF,2005,GRORF,4081.1254962168196
XNF,2005,MNGFRS,6729.5706646201315
XNF,2005,MNGPAS,1725.1611029516675
XNF,2005,NRMFRS,8022.816724059186
XNF,2005,OL,23965.62993853816
XNF,2005,OSDIR,807.4754933883311
XNF,2005,OSDRF,2525.276427928301
XNF,2005,OTH_AIR,1653.5201813564586
XNF,2005,OTH_ARF,2030.3559312539987
XNF,2005,PAS,65729.35321050294
XNF,2005,PDRIR,383.3509899802808
XNF,2005,PDRRF,1.1638744644863384
XNF,2005,PRMFRS,8022.8167240591865
XNF,2005,PRMGL,95789.06718507351
XNF,2005,RAN,64004.19210755128
XNF,2005,SECGL,326389.30502107023
XNF,2005,SL,1137.9210157056807
XNF,2005,UMNFRS,1293.2460594390543
XNF,2005,WHTIR,1424.26573420063
XNF,2005,WHTRF,5334.0333741713475
XOC,2005,AGOFRS,1987.6920932908547
XOC,2005,CL,32664.19122251105
XOC,2005,CLDEGS,6667.4463422566805
XOC,2005,CROP_FLW,7577.714081037038
XOC,2005,C_BIR,54.032517189813625
XOC,2005,C_BRF,361.8835379572721
XOC,2005,FRS,28986.391403908798
XOC,2005,GL,365076.5219279351
XOC,2005,GROIR,153.83009591125622
XOC,2005,GRORF,8927.299291063946
XOC,2005,MNGFRS,16018.442062910774
XOC,2005,MNGPAS,7253.096801453215
XOC,2005,NRMFRS,28986.391403908794
XOC,2005,OL,79562.05021380969
XOC,2005,OSDIR,8.991895613578343
XOC,2005,OSDRF,2496.524265825746
XOC,2005,OTH_AIR,376.9798413735881
XOC,2005,OTH_ARF,2528.889451828789
XOC,2005,PAS,330113.89876388357
XOC,2005,PDRIR,42.113623090617246
XOC,2005,PDRRF,31.694049624941503
XOC,2005,PRMFRS,22585.96825734926
XOC,2005,PRMGL,307260.44847612677
XOC,2005,RAN,322860.8019624304
XOC,2005,SECFRS,6400.423146559528
XOC,2005,SECGL,57816.07345180825
XOC,2005,SL,1059.756545412121
XOC,2005,UMNFRS,12967.949340998017
XOC,2005,WHTIR,184.97447798875353
XOC,2005,WHTRF,17496.978175042746
XSA,2005,AGOFRS,14346.860090286207
XSA,2005,CL,38960.04676823996
XSA,2005,CLDEGS,26279.40730948452
XSA,2005,CROP_FLW,17374.40648473866
XSA,2005,C_BIR,709.9497848785248
XSA,2005,C_BRF,180.06774542754232
XSA,2005,FRS,72289.37095853193
XSA,2005,GL,190447.74253753034
XSA,2005,GROIR,1762.5149040482474
XSA,2005,GRORF,2391.430006052003
XSA,2005,MNGFRS,23308.223549593913
XSA,2005,MNGPAS,7786.612769567827
XSA,2005,NRMFRS,72289.37095853193
XSA,2005,OL,75899.9919956252
XSA,2005,OSDIR,1793.031059494438
XSA,2005,OSDRF,3358.534511385681
XSA,2005,OTH_AIR,3477.359973210803
XSA,2005,OTH_ARF,3438.2051436904185
XSA,2005,PAS,94226.21606261187
XSA,2005,PDRIR,4319.23742974818
XSA,2005,PDRRF,3877.1828135648047
XSA,2005,PRMFRS,57180.27479487549
XSA,2005,PRMGL,60859.0142007446
XSA,2005,RAN,86439.60329304406
XSA,2005,SECFRS,15109.096163656452
XSA,2005,SECGL,129588.72833678583
XSA,2005,SL,983.9356722010288
XSA,2005,UMNFRS,48981.14740893803
XSA,2005,WHTIR,8149.071823894199
XSA,2005,WHTRF,5503.461572845111
XSE,2005,AGOFRS,52136.67273603402
XSE,2005,CL,116680.47880752929
XSE,2005,CLDEGS,17487.164882852085
XSE,2005,CROP_FLW,16601.970153253813
XSE,2005,C_BIR,1195.306201322083
XSE,2005,C_BRF,1462.2774884163211
XSE,2005,FRS,674987.1355822727
XSE,2005,GL,118989.94738029772
XSE,2005,GROIR,1156.9779514187512
XSE,2005,GRORF,23643.21973589523
XSE,2005,MNGFRS,220797.67136256013
XSE,2005,MNGPAS,24280.537275136856
XSE,2005,NRMFRS,674987.1355822727
XSE,2005,OL,223283.47149414857
XSE,2005,OSDIR,129.8599499856834
XSE,2005,OSDRF,22324.48492321953
XSE,2005,OTH_AIR,1353.797079487776
XSE,2005,OTH_ARF,17077.61668033143
XSE,2005,PAS,180886.5825815733
XSE,2005,PDRIR,9497.251878953299
XSE,2005,PDRRF,21477.50732863727
XSE,2005,PRMFRS,319478.5145823889
XSE,2005,PRMGL,106993.28732007889
XSE,2005,RAN,156606.04530643648
XSE,2005,SECFRS,355508.6209998838
XSE,2005,SECGL,11996.660060218828
XSE,2005,SL,4327.068714477084
XSE,2005,UMNFRS,454189.4642197123
XSE,2005,WHTIR,189.6508644082215
XSE,2005,WHTRF,17172.52872545367
BRA,2010,AGOFRS,12871.973769852251
BRA,2010,CL,20055.4546675814
BRA,2010,CLDEGS,1062.1737328146016
BRA,2010,CROP_FLW,3085.5626746010867
BRA,2010,C_BIR,244.63722662704603
BRA,2010,C_BRF,2241.3267149688104
BRA,2010,DEF,406.83999491678406
BRA,2010,DEG,601.8331434279075
BRA,2010,FRS,63215.703945913454
BRA,2010,GL,73188.0097789003
BRA,2010,GROIR,62.96047179297644
BRA,2010,GRORF,6483.668265697057
BRA,2010,MNGFRS,50505.22551009206
BRA,2010,MNGPAS,20618.2578600126
BRA,2010,NRFABD,299.54052716830654
BRA,2010,NRFABDCUM,299.53885548288497
BRA,2010,NRGABD,85.82197906166193
BRA,2010,NRGABDCUM,85.82249999357754
BRA,2010,NRMFRS,63215.70712110252
BRA,2010,OL,9937.753401985827
BRA,2010,OSDIR,43.9444162106779
BRA,2010,OSDRF,6430.340517807698
BRA,2010,OTH_AIR,196.85438707041197
BRA,2010,OTH_ARF,3372.0810034425895
BRA,2010,PAS,73454.9431199251
BRA,2010,PDRIR,77.40787091199384
BRA,2010,PDRRF,845.6927692362991
BRA,2010,PRMFRS,56849.22018712815
BRA,2010,PRMGL,71527.75436402072
BRA,2010,RAN,52836.68525991249
BRA,2010,SECFRS,6366.48375878528
BRA,2010,SECGL,1660.2554148796055
BRA,2010,SL,310.3790711264156
BRA,2010,UMNFRS,12710.4784358214
BRA,2010,WHTIR,1.548431550112103
BRA,2010,WHTRF,54.98561629763785
CAN,2010,AGOFRS,93.08055781599926
CAN,2010,CL,42772.25600167295
CAN,2010,CLDEGS,884.6722335742147
CAN,2010,CROP_FLW,4206.143152075305
CAN,2010,C_BRF,17.911910952287233
CAN,2010,DEF,3841.5113188910937
CAN,2010,DEG,314.3932070264616
CAN,2010,FRS,533469.4743296296
CAN,2010,GL,267122.75615708233
CAN,2010,GROIR,218.36072784178327
CAN,2010,GRORF,7619.574771143953
CAN,2010,MNGFRS,115527.96424651601
CAN,2010,MNGPAS,1298.3750326392476
CAN,2010,NRFABD,2567.3271932474986
CAN,2010,NRFABDCUM,2567.345722724598
CAN,2010,NRGABD,3273.1648496387897
CAN,2010,NRGABDCUM,3273.1707072041786
CAN,2010,NRMFRS,533469.469693253
CAN,2010,OL,224194.5639338739
CAN,2010,OSDIR,46.7196774899612
CAN,2010,OSDRF,13734.32638935475
CAN,2010,OTH_AIR,92.64396627523125
CAN,2010,OTH_ARF,7874.858787631603
CAN,2010,PAS,15094.080024387373
CAN,2010,PRMFRS,465878.5355431178
CAN,2010,PRMGL,263078.7916336915
CAN,2010,RAN,13795.704991748127
CAN,2010,SECFRS,67590.93878651147
CAN,2010,SECGL,4043.9645233908527
CAN,2010,SL,849.3173599773629
CAN,2010,UMNFRS,417941.5100831137
CAN,2010,WHTIR,139.8618109650884
CAN,2010,WHTRF,13027.99755591316
CHN,2010,AGOFRS,24493.71202832409
CHN,2010,CL,111140.48748344718
CHN,2010,CLDEGS,46044.411708184685
CHN,2010,CROP_FLW,14372.828728872117
CHN,2010,C_BIR,174.41826311410097
CHN,2010,C_BRF,1244.986644442575
CHN,2010,DEF,5776.590559272405
CHN,2010,DEG,2091.6573135322938
CHN,2010,FRS,191870.58455925362
CHN,2010,GL,196667.28843951525
CHN,2010,GROIR,11470.936992111001
CHN,2010,GRORF,17286.690147581383
CHN,2010,MNGFRS,142944.51353821464
CHN,2010,MNGPAS,113073.24551741134
CHN,2010,NRFABD,918.613593603442
CHN,2010,NRFABDCUM,918.615279595688
CHN,2010,NRGABD,1078.8668633323143
CHN,2010,NRGABDCUM,1078.8701658418402
CHN,2010,NRMFRS,191870.58421475987
CHN,2010,OL,29292.52322426812
CHN,2010,OSDIR,4992.5658323244415
CHN,2010,OSDRF,16158.549815507515
CHN,2010,OTH_AIR,4509.680068473263
CHN,2010,OTH_ARF,29906.320598814415
CHN,2010,PAS,370942.206594005
CHN,2010,PDRIR,10885.64729635455
CHN,2010,PDRRF,2995.519475131745
CHN,2010,PRMFRS,100055.97568653895
CHN,2010,PRMGL,171256.70607009856
CHN,2010,RAN,257868.9610765933
CHN,2010,SECFRS,91814.60887271455
CHN,2010,SECGL,25410.58236941674
CHN,2010,SL,9365.436407291065
CHN,2010,UMNFRS,48926.07102103885
CHN,2010,WHTIR,6996.011495155176
CHN,2010,WHTRF,4519.1477787177355
CIS,2010,AGOFRS,16780.59584282968
CIS,2010,CL,126832.7049529468
CIS,2010,CLDEGS,16454.137597885572
CIS,2010,CROP_FLW,12095.97659699198
CIS,2010,C_BIR,103.04910420637779
CIS,2010,C_BRF,2250.73435733449
CIS,2010,DEF,3645.7546645886573
CIS,2010,DEG,3022.165798062185
CIS,2010,FRS,455777.76253249194
CIS,2010,GL,556235.6285231665
CIS,2010,GROIR,2558.7429923934155
CIS,2010,GRORF,34115.65757851148
CIS,2010,MNGFRS,139178.8583426186
CIS,2010,MNGPAS,40922.259523561996
CIS,2010,NRFABD,1107.7737395454697
CIS,2010,NRFABDCUM,1107.7815636058372
CIS,2010,NRGABD,5529.175824383207
CIS,2010,NRGABDCUM,5529.181067674095
CIS,2010,NRMFRS,455777.76583576726
CIS,2010,OL,151013.0240141392
CIS,2010,OSDIR,335.14297456675075
CIS,2010,OSDRF,23650.441998368966
CIS,2010,OTH_AIR,744.2458906250886
CIS,2010,OTH_ARF,6320.120720267715
CIS,2010,PAS,266918.51246336993
CIS,2010,PDRIR,321.84551306162757
CIS,2010,PDRRF,266.7656791164866
CIS,2010,PRMFRS,260802.85846841487
CIS,2010,PRMGL,516952.3189560521
CIS,2010,RAN,225996.25293980795
CIS,2010,SECFRS,194974.90406407765
CIS,2010,SECGL,39283.30956711472
CIS,2010,SL,3717.774596828328
CIS,2010,UMNFRS,316598.9041898737
CIS,2010,WHTIR,2572.184014586857
CIS,2010,WHTRF,53593.767504491494
IND,2010,AGOFRS,66021.09116118617
IND,2010,CL,134213.3990690815
IND,2010,CLDEGS,60305.64864005671
IND,2010,CROP_FLW,25597.66923401857
IND,2010,C_BIR,2934.556427885494
IND,2010,C_BRF,496.00376725411115
IND,2010,DEF,615.7310606144388
IND,2010,DEG,3086.080643356224
IND,2010,FRS,26317.213391378336
IND,2010,GL,93331.32738194425
IND,2010,GROIR,2162.1001917172403
IND,2010,GRORF,22392.92372030299
IND,2010,MNGFRS,22482.331806737104
IND,2010,MNGPAS,6234.085139745707
IND,2010,NRFABD,562.0896562040269
IND,2010,NRFABDCUM,562.0910720697512
IND,2010,NRGABD,3425.736439386384
IND,2010,NRGABDCUM,3425.7354883415296
IND,2010,NRMFRS,26317.211870644274
IND,2010,OL,22776.092070436727
IND,2010,OSDIR,7362.364406204809
IND,2010,OSDRF,22883.409585312995
IND,2010,OTH_AIR,8110.413002410425
IND,2010,OTH_ARF,27449.120941890713
IND,2010,PAS,9665.780047917044
IND,2010,PDRIR,12207.462618438858
IND,2010,PDRRF,11806.352291434087
IND,2010,PRMFRS,13594.721303403496
IND,2010,PRMGL,81785.46432851806
IND,2010,RAN,3431.69490817134
IND,2010,SECFRS,12722.492087974848
IND,2010,SECGL,11545.863053426154
